,Product_code,Warehouse,1 Month Forecast,MAE,MSE,RMSE,Mean,STD,MSE/Mean,RMSE/STD,KS Test Value,KS p-Value,Status
1986,Product_1558,Whse_C...Sequential,-3540.374585,1130.52187,2234379.696,1494.784164,430,475.4997371,5196.231851,3.143606709,0.6,0.052447552,retrain
1987,Product_1559,Whse_J...Sequential,238.417453,785.3984559,2132218.392,1460.211763,233.3333333,267.1869924,9138.078823,5.465130431,0.583333333,0.031436056,retrain
1988,Product_1560,Whse_A...Sequential,9009.810847,3866.854644,24275030.15,4926.969672,7862.5,3584.231961,3087.444217,1.374623553,0.333333333,0.53609777,deploy and monitor
1989,Product_1561,Whse_J...Sequential,115.341172,6970.837325,50584911.93,7112.307075,7004.545455,1451.050489,7221.726558,4.901488357,1,2.84E-06,retrain
1990,Product_1562,Whse_J...Sequential,2442.36193,824.3145784,1533680.224,1238.418436,787.5,641.328374,1947.530443,1.93102081,0.25,0.868981671,deploy
1991,Product_1563,Whse_A...Sequential,3268.662327,2703.706892,31358708.33,5599.884671,2012.5,1241.82745,15581.96687,4.50939031,0.416666667,0.255775185,retrain
1992,Product_1564,Whse_C...Sequential,-132.3389969,16687.40187,424397390.7,20600.90752,15246.15385,13980.23965,27836.35762,1.473573275,0.384615385,0.299920197,retrain
1993,Product_1564,Whse_J...Sequential,1979.335603,1970.425973,10589649.64,3254.174188,2091.666667,3202.46216,5062.780706,1.016147584,0.333333333,0.53609777,deploy and monitor
1994,Product_1565,Whse_J...Sequential,164.2736342,769.3299178,1273181.175,1128.353302,820.8333333,811.4951051,1551.083665,1.390462241,0.333333333,0.53609777,deploy and monitor
1995,Product_1566,Whse_J...Sequential,0.000519925,12.17313612,654.7453616,25.58799253,5.333333333,3.711842909,122.7647553,6.893608689,0.333333333,0.730111065,deploy
1996,Product_1567,Whse_S...Sequential,900552.0455,959290.5988,1.24431E+12,1115487.591,96000,38154.83805,12961589.23,29.23580988,0.916666667,1.78E-05,retrain
1997,Product_1568,Whse_C...Sequential,40328.83421,18451.7896,558836042.5,23639.71325,21708.33333,15189.71463,25742.9271,1.556297391,0.416666667,0.255775185,retrain
1998,Product_1569,Whse_J...Sequential,2230.327517,696.0764677,803164.2613,896.1943211,800,374.1657387,1003.955327,2.395180073,0.583333333,0.031436056,retrain
1999,Product_1570,Whse_C...Sequential,161791.338,68338.97741,7324895311,85585.60224,54125,36198.02308,135332.9388,2.364372277,0.333333333,0.53609777,deploy and monitor
2000,Product_1570,Whse_J...Sequential,473505.3697,159610.0946,43888480728,209495.7774,805791.6667,161262.914,54466.28768,1.299094579,0.25,0.868981671,deploy
2001,Product_1570,Whse_S...Sequential,214416.5608,235133.8543,74438268498,272833.7745,133041.6667,87299.88028,559510.9439,3.12524798,0.666666667,0.007859014,retrain
2002,Product_1571,Whse_S...Sequential,10112.34681,21421.9245,635742146.5,25213.92763,44916.66667,22695.29442,14153.81402,1.110976009,0.333333333,0.53609777,deploy and monitor
2003,Product_1572,Whse_J...Sequential,20974.90811,8872.071048,117227115.3,10827.14714,9458.333333,6352.356299,12394.05624,1.704430078,0.583333333,0.031436056,retrain
2004,Product_1573,Whse_S...Sequential,74410.41425,87366.7425,18829329683,137220.0047,51583.33333,30280.51721,365027.3929,4.531626846,0.25,0.868981671,deploy
2005,Product_1574,Whse_S...Sequential,875785.254,581372.0829,4.38273E+11,662021.8289,481269.2308,239360.0937,910660.5491,2.765798671,0.846153846,6.25E-05,retrain
2006,Product_1575,Whse_J...Sequential,3361.016265,5662.237848,41157225.06,6415.389705,291.6666667,828.1086214,141110.4859,7.747038901,0.916666667,1.78E-05,retrain
2007,Product_1576,Whse_J...Sequential,4553.267143,1944.865768,6693325.007,2587.146112,1622.222222,2062.780097,4126.022265,1.254203546,0.222222222,0.989469354,deploy
2008,Product_1577,Whse_S...Sequential,33885.13837,40862.30292,2540497451,50403.34762,18625,19424.13125,136402.5477,2.594882981,0.583333333,0.031436056,retrain
2009,Product_1578,Whse_J...Sequential,-1098.468428,42351.50867,2414801775,49140.63263,23500,24452.33459,102757.5224,2.009649936,0.416666667,0.255775185,retrain
2010,Product_1579,Whse_J...Sequential,1631.788935,750.0345939,788622.1891,888.0440243,1250,721.6878365,630.8977512,1.230509896,0.416666667,0.255775185,retrain
2011,Product_1580,Whse_J...Sequential,6365.721341,16375.09643,310116263.4,17610.11821,20325,11604.10308,15257.87274,1.517576851,0.166666667,0.998485294,deploy
2012,Product_1581,Whse_C...Sequential,45121.93071,13049.43554,256268142.7,16008.37727,23583.33333,9903.352407,10866.49368,1.616460428,0.25,0.868981671,deploy
2013,Product_1581,Whse_J...Sequential,101214.1893,65797.28338,7634260955,87374.25796,137916.6667,40653.94268,55354.15798,2.149219785,0.416666667,0.255775185,retrain
2014,Product_1581,Whse_S...Sequential,9501.12232,6983.407476,80181630.06,8954.419582,1250,1421.560176,64145.30405,6.299008466,0.666666667,0.007859014,retrain
2015,Product_1582,Whse_J...Sequential,31431.07519,9658.95091,139389725.8,11806.34261,14083.33333,9151.123185,9897.49532,1.290152298,0.416666667,0.255775185,retrain
2016,Product_1583,Whse_J...Sequential,843.3134017,471.89075,454777.5455,674.3719638,291.6666667,201.9006907,1559.237299,3.340117171,0.416666667,0.255775185,retrain
2017,Product_1584,Whse_A...Sequential,-1.176801908,5.275780908,44.11421536,6.641853307,2.416666667,2.984915781,18.25415808,2.225139265,0.416666667,0.255775185,retrain
2018,Product_1585,Whse_A...Sequential,2.49264175,9.158969622,156.8945717,12.52575633,3.833333333,6.718548124,40.92901871,1.864354635,0.5,0.099546772,retrain
2019,Product_1586,Whse_C...Sequential,-6.90E-14,1067.633868,1474174.386,1214.155832,977.7777778,697.2609551,1507.678349,1.741321988,0.444444444,0.351707116,deploy and monitor
2020,Product_1587,Whse_C...Sequential,5753.880614,2325.3773,9806509.748,3131.534727,2958.333333,2258.856028,3314.876534,1.386336574,0.25,0.868981671,deploy
2021,Product_1587,Whse_S...Sequential,-3586.688404,5493.908286,38667862.75,6218.348877,6250,5293.470821,6186.85804,1.174720535,0.416666667,0.255775185,retrain
2022,Product_1588,Whse_S...Sequential,4520.45448,3054.137907,10944816.97,3308.295176,2291.666667,2212.260659,4775.920134,1.495436428,0.416666667,0.255775185,retrain
2023,Product_1589,Whse_S...Sequential,2755.886653,3776.274523,18477156.36,4298.506294,2833.333333,3293.512141,6521.349302,1.3051436,0.666666667,0.007859014,retrain
2024,Product_1590,Whse_S...Sequential,601.4178075,226.118193,77241.28675,277.923167,137.5,130.9023173,561.7548127,2.12313405,0.166666667,0.998485294,deploy
2025,Product_1591,Whse_S...Sequential,2795.987417,1509.826925,3443344.605,1855.625125,2250,1421.560176,1530.37538,1.305344056,0.333333333,0.53609777,deploy and monitor
2026,Product_1592,Whse_C...Sequential,-29.78694035,206.2642796,60118.89538,245.1915483,208.3333333,132.0248293,288.5706978,1.857162396,0.25,0.868981671,deploy
2027,Product_1593,Whse_C...Sequential,9424.328161,4456.882218,28023102.35,5293.685139,5833.333333,3387.066905,4803.960402,1.562911299,0.333333333,0.53609777,deploy and monitor
2028,Product_1593,Whse_S...Sequential,7711.332913,5121.201845,44662993.7,6683.03776,3416.666667,2498.610725,13072.09572,2.674701462,0.583333333,0.031436056,retrain
2029,Product_1594,Whse_C...Sequential,2.44E-15,292.2560027,128200.5696,358.0510712,233.3333333,163.2993162,549.4310124,2.192606066,0.444444444,0.351707116,deploy and monitor
2030,Product_1595,Whse_C...Sequential,-1.99E-19,318.4596959,372230.6446,610.1070763,290.9090909,529.9306052,1279.542841,1.15129617,0.545454545,0.074660633,retrain
2031,Product_1596,Whse_S...Sequential,3156.169399,5741.302575,92760415.89,9631.220893,4000,4396.968653,23190.10397,2.190422915,0.333333333,0.53609777,deploy and monitor
2032,Product_1597,Whse_C...Sequential,287.3959596,436.7015706,356597.5041,597.1578552,366.6666667,374.907396,972.5386475,1.592814283,0.416666667,0.255775185,retrain
2033,Product_1598,Whse_S...Sequential,4270.611096,1500.91634,3846571.09,1961.267725,1333.333333,1312.334646,2884.928318,1.494487501,0.333333333,0.53609777,deploy and monitor
2034,Product_1599,Whse_C...Sequential,1676.991148,910.8338273,1452591.903,1205.235207,708.3333333,912.3763234,2050.717981,1.320984747,0.333333333,0.53609777,deploy and monitor
2035,Product_1599,Whse_S...Sequential,554.0127848,846.5781658,1084479.35,1041.383383,990,781.6009212,1095.433687,1.332372256,0.2,0.994457555,deploy
2036,Product_1600,Whse_C...Sequential,1402.946909,3032.820182,17265274.55,4155.150365,4750,2832.107578,3634.794643,1.467158379,0.416666667,0.255775185,retrain
2037,Product_1600,Whse_S...Sequential,3845.205046,6435.276826,70609730.48,8402.959626,1250,1689.427911,56487.78438,4.973849178,0.666666667,0.007859014,retrain
2038,Product_1601,Whse_C...Sequential,6855.986508,1607.584989,4383434.63,2093.665358,2416.666667,1381.926996,1813.835019,1.515033257,0.333333333,0.53609777,deploy and monitor
2039,Product_1601,Whse_S...Sequential,43206.87049,19007.48599,516580444.2,22728.40611,15000,12234.88078,34438.69628,1.857672871,0.384615385,0.299920197,retrain
2040,Product_1602,Whse_C...Sequential,488.4751929,1017.772729,1773165.842,1331.602734,566.6666667,815.8158834,3129.116192,1.632234382,0.583333333,0.031436056,retrain
2041,Product_1603,Whse_S...Sequential,40986.7312,37726.15136,2465893808,49657.76685,34500,25199.20634,71475.18285,1.970608367,0.461538462,0.126487703,retrain
2042,Product_1604,Whse_S...Sequential,850.9956478,982.7341951,1342198.425,1158.532876,916.6666667,671.8548124,1464.216464,1.724379814,0.416666667,0.255775185,retrain
2043,Product_1605,Whse_S...Sequential,1726.150595,1954.426003,5898066.17,2428.593455,291.6666667,320.0477395,20221.94116,7.588222491,0.916666667,1.78E-05,retrain
2044,Product_1606,Whse_S...Sequential,1953.285744,1364.322891,3347057.745,1829.496583,1500,1040.833,2231.37183,1.757723461,0.75,0.001496955,retrain
2045,Product_1607,Whse_S...Sequential,1395.509875,2717.646333,12225440.17,3496.489692,1250,1421.560176,9780.352134,2.459614269,0.416666667,0.255775185,retrain
2046,Product_1608,Whse_S...Sequential,10009.33199,3752.893731,21411221.88,4627.226154,583.3333333,1114.924013,36704.95179,4.150261451,0.833333333,0.00020413,retrain
2047,Product_1609,Whse_S...Sequential,3532.216964,2441.727237,10408634.33,3226.241518,1666.666667,2134.374746,6245.180599,1.511562824,0.25,0.868981671,deploy
2048,Product_1610,Whse_C...Sequential,4043.308818,3060.618164,23363126.51,4833.541818,1000,1128.15215,23363.12651,4.284476894,0.272727273,0.832587691,deploy
2049,Product_1610,Whse_S...Sequential,1434.363012,4305.101724,37385460.81,6114.365119,3250,3394.235309,11503.21871,1.801396946,0.333333333,0.53609777,deploy and monitor
2050,Product_1611,Whse_J...Sequential,401.0093943,181.2783027,55751.40772,236.1173601,258.3333333,217.7855724,215.8119009,1.084173563,0.333333333,0.53609777,deploy and monitor
2051,Product_1612,Whse_J...Sequential,4992.406786,7601.927047,69617057.27,8343.683675,4750,5068.612565,14656.22258,1.646147455,0.666666667,0.007859014,retrain
2052,Product_1612,Whse_S...Sequential,-2.12E-12,3180.670196,13464642.87,3669.419964,866.6666667,1775.919167,15536.12639,2.066208886,0.666666667,0.007859014,retrain
2053,Product_1613,Whse_J...Sequential,1.19E-15,523.6434814,510692.1678,714.6272929,208.3333333,301.270458,2451.322405,2.372045695,0.333333333,0.53609777,deploy and monitor
2054,Product_1614,Whse_J...Sequential,-12.79461607,21.58982389,709.7318366,26.64079272,17.27272727,16.00619715,41.08973791,1.664404885,0.272727273,0.832587691,deploy
2055,Product_1615,Whse_J...Sequential,8.88E-16,5.142857143,38.57142857,6.210590034,6.285714286,3.574284572,6.136363636,1.737575705,0.285714286,0.962703963,deploy
2056,Product_1616,Whse_A...Sequential,-1.98345072,6.81145755,63.6937609,7.980837105,4,3.807886553,15.92344022,2.095870503,0.666666667,0.007859014,retrain
2057,Product_1616,Whse_S...Sequential,118.9826645,45.91802842,3865.42912,62.1725753,12,15.85996411,322.1190933,3.920095586,0.461538462,0.126487703,retrain
2058,Product_1617,Whse_S...Sequential,9.500119974,18.80587321,486.8562846,22.06482007,2.5,3.378855822,194.7425139,6.530263861,0.75,0.001496955,retrain
2059,Product_1618,Whse_A...Sequential,26.67034954,13.63667074,339.9351346,18.43732992,10.75,6.881436381,31.62187299,2.679285094,0.25,0.868981671,deploy
2060,Product_1618,Whse_S...Sequential,109.5153478,44.7382901,3597.78398,59.98153032,15,18.04623691,239.8522653,3.323769416,0.5,0.099546772,retrain
2061,Product_1619,Whse_S...Sequential,0,7.166666667,98.16666667,9.907909298,2.5,3.818813079,39.26666667,2.594499677,0.333333333,0.930735931,deploy
2062,Product_1620,Whse_J...Sequential,11.49384184,7.884019669,77.65536154,8.812227956,7.583333333,4.112143264,10.24026746,2.142976883,0.666666667,0.007859014,retrain
2063,Product_1621,Whse_J...Sequential,3662.524556,1976.574633,5011211.804,2238.573609,4941.666667,1525.045537,1014.073215,1.46787329,0.5,0.099546772,retrain
2064,Product_1622,Whse_A...Sequential,658.237122,1287.604044,3113520.518,1764.517078,175,183.1438415,17791.54582,9.634596849,0.5,0.099546772,retrain
2065,Product_1622,Whse_J...Sequential,4779.575235,2339.211701,8074627.585,2841.588919,4558.333333,3805.578873,1771.399105,0.746690323,0.166666667,0.998485294,deploy
2066,Product_1623,Whse_J...Sequential,14084.04473,6659.603491,51658102.55,7187.357132,8500,5024.937811,6077.423829,1.430337529,0.583333333,0.031436056,retrain
2067,Product_1624,Whse_J...Sequential,161686.8447,24734.93474,1156452995,34006.66104,108833.3333,22861.29675,10625.90807,1.487521089,0.416666667,0.255775185,retrain
2068,Product_1625,Whse_J...Sequential,136.7768354,1545.515543,4301741.151,2074.063922,1750,1920.286437,2458.137801,1.080080493,0.416666667,0.255775185,retrain
2069,Product_1626,Whse_J...Sequential,5974.81855,2623.346967,12772367.91,3573.844975,4650,1875.055555,2746.745786,1.90599418,0.333333333,0.53609777,deploy and monitor
2070,Product_1627,Whse_J...Sequential,379.6047655,524.5366078,784715.3517,885.8416064,200,177.9513042,3923.576758,4.978000079,0.5,0.099546772,retrain
2071,Product_1628,Whse_J...Sequential,34268.88061,5501.383719,87577514.04,9358.285849,5333.333333,3543.381938,16420.78388,2.641060437,0.25,0.868981671,deploy
2072,Product_1628,Whse_S...Sequential,1514.991104,18066.34701,421264618.8,20524.73188,16200,12048.23639,26003.98881,1.703546579,0.5,0.167821343,retrain
2073,Product_1629,Whse_A...Sequential,9942.579138,9661.486688,174657966.4,13215.82258,13161.53846,11020.43825,13270.33058,1.199210256,0.153846154,0.999212353,deploy
2074,Product_1629,Whse_J...Sequential,5533.881539,1108.851421,2052677.665,1432.716882,3458.333333,1803.911645,593.545349,0.794227858,0.333333333,0.53609777,deploy and monitor
2075,Product_1630,Whse_A...Sequential,1381.516193,2084.084003,6592935.265,2567.671175,1691.666667,1597.632797,3897.301634,1.607172299,0.5,0.099546772,retrain
2076,Product_1630,Whse_J...Sequential,156.5464856,652.7491713,756494.6325,869.7669989,1166.666667,777.1028818,648.4239707,1.119243049,0.166666667,0.998485294,deploy
2077,Product_1631,Whse_S...Sequential,32401.25345,14053.26582,275047099,16584.54398,1750,4225.419111,157169.7709,3.924946506,0.833333333,0.00020413,retrain
2078,Product_1632,Whse_J...Sequential,3261.227674,3156.47485,13424524.64,3663.949323,3750,3058.458217,3579.873238,1.197972659,0.416666667,0.255775185,retrain
2079,Product_1633,Whse_J...Sequential,5029.350803,1889.434274,5565488.831,2359.128829,5916.666667,1552.328001,940.6459995,1.519736053,0.25,0.868981671,deploy
2080,Product_1634,Whse_J...Sequential,344.4689221,3435.274189,17417637.24,4173.44429,3645.833333,2938.002321,4777.409072,1.420504082,0.333333333,0.53609777,deploy and monitor
2081,Product_1635,Whse_J...Sequential,15591.2732,7876.298112,73807085.13,8591.105,10966.66667,4547.038108,6730.129343,1.889384869,0.75,0.001496955,retrain
2082,Product_1636,Whse_A...Sequential,651.0866904,964.6941735,1721804.099,1312.175331,641.6666667,572.21548,2683.331063,2.293148957,0.333333333,0.53609777,deploy and monitor
2083,Product_1636,Whse_J...Sequential,10778.0936,3928.81537,21150083.93,4598.92204,6150,2102.181407,3439.038037,2.18769038,0.333333333,0.53609777,deploy and monitor
2084,Product_1637,Whse_J...Sequential,102941.9761,28564.30543,1330984629,36482.66204,58000,35923.52989,22948.01085,1.01556451,0.416666667,0.255775185,retrain
2085,Product_1638,Whse_J...Sequential,2888.906047,1572.234217,3117448.359,1765.629734,1029.166667,719.5074511,3029.09962,2.453942251,0.5,0.099546772,retrain
2086,Product_1639,Whse_J...Sequential,4988.685428,2609.997296,17072539.04,4131.892912,2966.666667,1360.351262,5754.78844,3.037372058,0.25,0.868981671,deploy
2087,Product_1640,Whse_J...Sequential,800.2247326,493.3617581,326227.5639,571.1633426,838.4615385,509.205205,389.078746,1.121676167,0.384615385,0.299920197,retrain
2088,Product_1641,Whse_J...Sequential,2838.656566,4792.16214,34422341.79,5867.055632,4833.333333,4079.079417,7121.863819,1.438328366,0.333333333,0.53609777,deploy and monitor
2089,Product_1642,Whse_J...Sequential,842.3138774,3682.280096,51326375.7,7164.242856,416.6666667,310.4656002,123183.3017,23.07580245,0.416666667,0.255775185,retrain
2090,Product_1643,Whse_C...Sequential,21345.32072,18172.91082,444886706.1,21092.33762,31408.33333,18649.05978,14164.60725,1.13101346,0.166666667,0.998485294,deploy
2091,Product_1643,Whse_J...Sequential,3298.915005,1905.776327,5645378.158,2376.000454,1800,1603.121954,3136.321199,1.482108362,0.416666667,0.255775185,retrain
2092,Product_1643,Whse_S...Sequential,79.57864825,10087.89637,164451751.5,12823.87428,4872.727273,7385.254462,33749.42661,1.736416036,0.545454545,0.074660633,retrain
2093,Product_1644,Whse_A...Sequential,-5.483480289,8.097621908,80.34520999,8.963548962,5.333333333,4.027681991,15.06472687,2.225485771,0.75,0.001496955,retrain
2094,Product_1644,Whse_S...Sequential,52.43579069,22.84069166,1063.806195,32.61604199,5.692307692,8.765181251,186.8848721,3.721091562,0.615384615,0.01264927,retrain
2095,Product_1645,Whse_A...Sequential,3.185439715,10.76113988,192.2554928,13.8656227,14,8.621678104,13.7325352,1.608227833,0.25,0.868981671,deploy
2096,Product_1645,Whse_S...Sequential,6.413317532,13.25023558,261.198688,16.16164249,2.083333333,2.019006907,125.3753703,8.004748492,0.583333333,0.031436056,retrain
2097,Product_1646,Whse_A...Sequential,16.53745684,13.29055459,277.5490569,16.65980363,14,8.175165646,19.82493263,2.037855176,0.666666667,0.007859014,retrain
2098,Product_1646,Whse_S...Sequential,40.53252906,28.24153535,1572.735583,39.65773043,5.583333333,5.484194461,281.683985,7.231277212,0.666666667,0.007859014,retrain
2099,Product_1647,Whse_A...Sequential,-4.37E-19,11.73197309,450.3056323,21.22040604,0.090909091,0.287479787,4953.361955,73.81529754,0.727272727,0.004366119,retrain
2100,Product_1648,Whse_J...Sequential,18620.42948,5501.165162,41087843.8,6409.980015,9625,1293.010054,4268.866888,4.95740926,0.833333333,0.00020413,retrain
2101,Product_1649,Whse_J...Sequential,1881.643513,1960.300958,5566644.193,2359.373687,1375,1209.769262,4048.468504,1.950267511,0.583333333,0.031436056,retrain
2102,Product_1650,Whse_J...Sequential,2617.260865,2607.76804,12248563.72,3499.794812,3041.666667,2444.878434,4026.92506,1.431480095,0.25,0.868981671,deploy
2103,Product_1651,Whse_J...Sequential,3122.536863,7392.586865,93430325.22,9665.936334,8375,8083.225944,11155.85973,1.195801825,0.25,0.868981671,deploy
2104,Product_1652,Whse_J...Sequential,-1671.089402,29512.83864,1178998944,34336.55405,19041.66667,14526.49638,61916.79357,2.3637189,0.333333333,0.53609777,deploy and monitor
2105,Product_1653,Whse_J...Sequential,13242.8914,9821.391472,132490828.9,11510.46606,9125,3317.409883,14519.54289,3.469714766,0.833333333,0.00020413,retrain
2106,Product_1655,Whse_S...Sequential,-1.55E-13,355.9241563,341211.5073,584.1331246,213.3333333,335.724755,1599.42894,1.73991675,0.555555556,0.125874126,retrain
2107,Product_1656,Whse_A...Sequential,81.53004467,77.64834609,7122.884178,84.3971811,34.08333333,31.78956415,208.9843768,2.654870658,0.333333333,0.53609777,deploy and monitor
2108,Product_1656,Whse_J...Sequential,618.6799207,232.8976533,77861.9914,279.0376165,85.25,77.83757126,913.3371425,3.584870544,0.416666667,0.255775185,retrain
2109,Product_1657,Whse_J...Sequential,-2.752295986,49.56234447,4046.580885,63.61274153,21.08333333,17.46166436,191.9326902,3.642994174,0.5,0.099546772,retrain
2110,Product_1658,Whse_J...Sequential,-17.89296432,101.3607027,23987.92216,154.8803479,62.33333333,59.93932117,384.8329758,2.583952318,0.333333333,0.53609777,deploy and monitor
2111,Product_1659,Whse_J...Sequential,82.09944948,186.4941663,72493.74945,269.2466331,245.6666667,161.9734203,295.0898892,1.662288989,0.333333333,0.53609777,deploy and monitor
2112,Product_1660,Whse_J...Sequential,-11.00472343,30.04676999,3355.144432,57.92360859,15.33333333,14.49329347,218.8137673,3.996580123,0.333333333,0.53609777,deploy and monitor
2113,Product_1661,Whse_A...Sequential,58.17031927,47.24010031,4420.200213,66.48458628,16.16666667,17.07743801,273.4144461,3.893124147,0.583333333,0.031436056,retrain
2114,Product_1661,Whse_J...Sequential,256.948425,240.2066455,78055.28374,279.3837571,244,142.026406,319.8987039,1.967125445,0.333333333,0.53609777,deploy and monitor
2115,Product_1662,Whse_J...Sequential,1.14E-23,7.327493419,96.09991647,9.803056486,4.833333333,5.489889697,19.88274134,1.785656366,0.25,0.868981671,deploy
2116,Product_1663,Whse_J...Sequential,-0.497318437,45.66558971,6479.894089,80.49778934,17.33333333,11.76388069,373.8400436,6.842792057,0.583333333,0.031436056,retrain
2117,Product_1664,Whse_J...Sequential,5.015116516,111.928684,49601.11419,222.7130759,11.66666667,15.57419518,4251.524073,14.30013386,0.583333333,0.031436056,retrain
2118,Product_1665,Whse_J...Sequential,-3.440854915,20.24795962,619.6080121,24.89192665,8.166666667,5.079916885,75.87036883,4.900065732,0.916666667,1.78E-05,retrain
2119,Product_1666,Whse_J...Sequential,2.426739543,30.72208836,1780.844279,42.2000507,27.33333333,23.19961686,65.15283949,1.818997743,0.416666667,0.255775185,retrain
2120,Product_1667,Whse_J...Sequential,34.57092405,32.51872042,1688.19506,41.08765094,67.58333333,33.4426333,24.97945835,1.228600947,0.166666667,0.998485294,deploy
2121,Product_1668,Whse_J...Sequential,17.17771772,12.76186465,397.8770757,19.94685629,18.33333333,8.566731517,21.70238595,2.328409177,0.333333333,0.53609777,deploy and monitor
2122,Product_1669,Whse_A...Sequential,644.1838356,227.5215557,105848.4441,325.3435786,588.5,228.3610081,179.8614174,1.424689711,0.25,0.868981671,deploy
2123,Product_1669,Whse_J...Sequential,293.2516836,123.1895724,32091.65175,179.1414295,63.91666667,52.00874659,502.0858162,3.444448121,0.25,0.868981671,deploy
2124,Product_1670,Whse_A...Sequential,-85.93643934,39.29525227,2480.940025,49.80903558,22.08333333,31.46547932,112.344454,1.582973997,0.333333333,0.53609777,deploy and monitor
2125,Product_1670,Whse_J...Sequential,161.7360182,209.5765385,69884.70955,264.3571628,292.0833333,245.6462424,239.2629143,1.076170188,0.5,0.099546772,retrain
2126,Product_1671,Whse_A...Sequential,-2.543515808,14.91288056,408.0025884,20.19907395,6.25,8.661456767,65.28041414,2.332064281,0.333333333,0.53609777,deploy and monitor
2127,Product_1671,Whse_J...Sequential,10.60759663,59.45628144,7241.379436,85.09629508,87,63.5295207,83.23424639,1.339476422,0.333333333,0.53609777,deploy and monitor
2128,Product_1671,Whse_S...Sequential,223.106796,185.2066602,72340.98563,268.962796,29.41666667,36.45878571,2459.183648,7.377173725,0.5,0.099546772,retrain
2129,Product_1672,Whse_A...Sequential,41.88159845,96.94448938,17804.12778,133.4321093,174.9166667,85.66354566,101.7863427,1.557630007,0.416666667,0.255775185,retrain
2130,Product_1672,Whse_J...Sequential,607.8461053,173.1052073,42705.65277,206.6534606,333.2307692,71.14681878,128.1563911,2.904605773,0.307692308,0.588196066,deploy and monitor
2131,Product_1672,Whse_S...Sequential,136.3286714,513.5264416,793868.2567,890.9928489,172.25,214.528213,4608.814262,4.15326654,0.416666667,0.255775185,retrain
2132,Product_1673,Whse_J...Sequential,16.49881925,22.94570064,928.7359213,30.47516893,21,21.77919497,44.22552006,1.399278944,0.25,0.868981671,deploy
2133,Product_1674,Whse_J...Sequential,15.68701296,36.25975166,1970.169251,44.38658864,43.83333333,19.81932278,44.94682701,2.239561317,0.333333333,0.53609777,deploy and monitor
2134,Product_1675,Whse_A...Sequential,41.70181595,88.74259794,18412.43374,135.6924233,21.75,38.9296909,846.5486779,3.485576694,0.5,0.099546772,retrain
2135,Product_1675,Whse_J...Sequential,1414.270596,386.2399171,328324.8892,572.9964129,363.9230769,144.43229,902.1821093,3.967232071,0.461538462,0.126487703,retrain
2136,Product_1675,Whse_S...Sequential,27.02308017,37.00479638,2074.084442,45.54211723,9,13.49073756,230.4538268,3.375806327,0.666666667,0.007859014,retrain
2137,Product_1676,Whse_A...Sequential,1.27E-18,7.940273318,198.377091,14.08464025,0.916666667,2.752524094,216.411372,5.116990722,0.583333333,0.031436056,retrain
2138,Product_1676,Whse_J...Sequential,62.01664318,271.9540128,134121.9507,366.2266384,222.3333333,211.3150623,603.2471545,1.733083456,0.416666667,0.255775185,retrain
2139,Product_1677,Whse_J...Sequential,10.07445484,33.33754865,2490.643048,49.90634276,29.69230769,28.42367544,83.88176068,1.75580188,0.307692308,0.588196066,deploy and monitor
2140,Product_1678,Whse_J...Sequential,157.9257652,165.8216232,61925.64032,248.8486293,151.3333333,126.3707069,409.2002664,1.969195516,0.25,0.868981671,deploy
2141,Product_1679,Whse_J...Sequential,58.28681574,25.19779611,1161.087504,34.0747341,11.91666667,6.90963498,97.43391641,4.931481069,0.416666667,0.255775185,retrain
2142,Product_1680,Whse_J...Sequential,255.19502,177.4516926,80878.38472,284.3912529,173.8333333,80.6482417,465.2639581,3.526316841,0.333333333,0.53609777,deploy and monitor
2143,Product_1680,Whse_S...Sequential,72.60393723,41.91296041,2970.989172,54.50678097,7.692307692,18.5985302,386.2285923,2.930703684,0.615384615,0.01264927,retrain
2144,Product_1681,Whse_J...Sequential,9.435949362,9.540348526,164.478248,12.82490733,7.75,8.357880513,21.22299974,1.534468854,0.25,0.868981671,deploy
2145,Product_1682,Whse_J...Sequential,43.88211532,51.34999248,4952.699083,70.37541533,22.53846154,15.92586375,219.7443279,4.41893868,0.461538462,0.126487703,retrain
2146,Product_1683,Whse_J...Sequential,4.749826002,11.82193225,224.9865033,14.9995501,16.5,10.78965554,13.63554565,1.390178773,0.166666667,0.998485294,deploy
2147,Product_1684,Whse_J...Sequential,19.80422566,20.10054709,580.1718297,24.08675631,17.53846154,11.63955712,33.07997275,2.069387698,0.153846154,0.999212353,deploy
2148,Product_1685,Whse_J...Sequential,-2.127997715,11.36557402,225.0498337,15.00166103,4.916666667,6.290976783,45.77284753,2.384631441,0.416666667,0.255775185,retrain
2149,Product_1686,Whse_J...Sequential,41.09777875,27.79901983,1401.962073,37.44278399,18.83333333,20.09076626,74.44046405,1.863681231,0.416666667,0.255775185,retrain
2150,Product_1687,Whse_J...Sequential,125.2204305,21.5529296,1515.892417,38.9344631,7.333333333,7.01585506,206.7126023,5.549496499,0.416666667,0.255775185,retrain
2151,Product_1688,Whse_A...Sequential,-2.81E-20,6.083874414,118.1265706,10.86860481,2.625,3.870965642,45.00059832,2.807724433,0.5,0.282672883,retrain
2152,Product_1688,Whse_J...Sequential,28.0449687,116.034365,20585.46328,143.4763509,63.16666667,34.07304246,325.8912393,4.210846482,0.666666667,0.007859014,retrain
